inv_Temp,MCI,Avg Molar, omega,V/cP
0.003382377811601556,0.38136125,115.87,1.607,0.403
0.003374388392103931,0.361915931,115.87,1.607,0.385
0.0033664366268305,0.343746025,115.87,1.607,0.366
0.0033573946617424877,0.324413434,115.87,1.607,0.347
0.0033495226930162453,0.308649329,115.87,1.607,0.332
0.003340571237681643,0.291839568,115.87,1.607,0.317
0.003331667499583542,0.276210635,115.87,1.607,0.301
0.003323915572544457,0.263425191,115.87,1.607,0.287
0.003315100281783524,0.249748799,115.87,1.607,0.275
0.003306331625061994,0.236991597,115.87,1.607,0.263
0.003298697014679202,0.226524289,115.87,1.607,0.252
0.003290014805066623,0.215295187,115.87,1.607,0.24
0.003281378178835111,0.204789291,115.87,1.607,0.23
0.003273858241938124,0.196145494,115.87,1.607,0.221
0.0032653061224489797,0.186847862,115.87,1.607,0.213
0.0032567985670086306,0.178124877,115.87,1.607,0.204
0.003249390739236393,0.170929744,115.87,1.607,0.195
0.0032409658078107273,0.163171237,115.87,1.607,0.186
0.003232584451268789,0.155873519,115.87,1.607,0.179
0.0032252862441541686,0.149839832,115.87,1.607,0.173
0.003216985684413704,0.143318794,115.87,1.607,0.166
0.0032087277394513077,0.137170388,115.87,1.607,0.16
0.0032005120819331096,0.131368733,115.87,1.607,0.154
0.003193357815743254,0.126557984,115.87,1.607,0.149
0.0031852205765249245,0.121343886,115.87,1.607,0.144
0.003177124702144559,0.116413158,115.87,1.607,0.139
0.0031700744967506737,0.112316439,115.87,1.607,0.134
0.0031620553359683794,0.107867608,115.87,1.607,0.13
0.0031540766440624505,0.10365202,115.87,1.607,0.126
0.003147128245476003,0.100142955,115.87,1.607,0.122
0.003139224611520954,0.096325361,115.87,1.607,0.118
0.003131360576170346,0.092701044,115.87,1.607,0.114
0.003123535842573794,0.089258046,115.87,1.607,0.11
0.003116721209287829,0.086385419,115.87,1.607,0.107
0.00310896937665164,0.083253118,115.87,1.607,0.103
0.0031012560086835167,0.080272335,115.87,1.607,0.1
0.0030945381401825778,0.077781367,115.87,1.607,0.098
0.003412386964681795,0.449873378,107.78,2.2963,0.445
0.0034030968181044748,0.422138977,107.78,2.2963,0.422
0.0033938571186153065,0.39658977,107.78,2.2963,0.399
0.0033846674564224064,0.373019453,107.78,2.2963,0.375
0.0033755274261603376,0.351244228,107.78,2.2963,0.353
0.0033664366268305,0.331100037,107.78,2.2963,0.332
0.0033585222502099076,0.314696107,107.78,2.2963,0.314
0.0033495226930162453,0.297226723,107.78,2.2963,0.297
0.003340571237681643,0.281006327,107.78,2.2963,0.281
0.003331667499583542,0.265927464,107.78,2.2963,0.267
0.003323915572544457,0.253593583,107.78,2.2963,0.252
0.003315100281783524,0.240401852,107.78,2.2963,0.24
0.003306331625061994,0.228098317,107.78,2.2963,0.227
0.0032976092333058533,0.216610828,107.78,2.2963,0.216
0.003290014805066623,0.207177162,107.78,2.2963,0.205
0.003281378178835111,0.197048423,107.78,2.2963,0.195
0.003272786777941417,0.187563736,107.78,2.2963,0.185
0.0032653061224489797,0.179753906,107.78,2.2963,0.176
0.0032567985670086306,0.171346798,107.78,2.2963,0.169
0.0032483352281955495,0.163452915,107.78,2.2963,0.161
0.0032399157621901833,0.156034292,107.78,2.2963,0.154
0.003232584451268789,0.149905508,107.78,2.2963,0.148
0.003224246332419797,0.143286807,107.78,2.2963,0.141
0.0032159511175430134,0.137051345,107.78,2.2963,0.135
0.0032087277394513077,0.131888446,107.78,2.2963,0.129
0.0032005120819331096,0.126300648,107.78,2.2963,0.124
0.0031923383878691143,0.121024393,107.78,2.2963,0.119
0.0031852205765249245,0.116646574,107.78,2.2963,0.114
0.003177124702144559,0.111898813,107.78,2.2963,0.109
0.0031690698779908094,0.107406224,107.78,2.2963,0.105
0.0031620553359683794,0.103671355,107.78,2.2963,0.101
0.0031540766440624505,0.099613168,107.78,2.2963,0.097
0.0031461381154632684,0.095765456,107.78,2.2963,0.093
0.0031382394476698575,0.092114894,107.78,2.2963,0.089
0.003131360576170346,0.089072652,107.78,2.2963,0.086
0.003123535842573794,0.085759198,107.78,2.2963,0.083
0.0031157501168406296,0.082609794,107.78,2.2963,0.081
0.00310896937665164,0.079980808,107.78,2.2963,0.077
0.0031012560086835167,0.077112769,107.78,2.2963,0.074
0.0030935808197989174,0.074382066,107.78,2.2963,0.072
0.003412386964681795,0.368830109,103.98,2.9856,0.366
0.0034030968181044748,0.346909441,103.98,2.9856,0.349
0.0033938571186153065,0.326658817,103.98,2.9856,0.328
0.0033846674564224064,0.307925532,103.98,2.9856,0.311
0.0033755274261603376,0.290573034,103.98,2.9856,0.293
0.0033664366268305,0.274478996,103.98,2.9856,0.277
0.0033585222502099076,0.261342465,103.98,2.9856,0.262
0.0033495226930162453,0.247320913,103.98,2.9856,0.248
0.003340571237681643,0.23427112,103.98,2.9856,0.234
0.003331667499583542,0.22211192,103.98,2.9856,0.223
0.003323915572544457,0.212145383,103.98,2.9856,0.211
0.003315100281783524,0.201463999,103.98,2.9856,0.2
0.003306331625061994,0.191480746,103.98,2.9856,0.188
0.0032976092333058533,0.182140489,103.98,2.9856,0.18
0.003290014805066623,0.174455742,103.98,2.9856,0.172
0.003281378178835111,0.166189712,103.98,2.9856,0.164
0.003272786777941417,0.158434569,103.98,2.9856,0.156
0.0032653061224489797,0.152037753,103.98,2.9856,0.149
0.0032567985670086306,0.145140057,103.98,2.9856,0.143
0.0032483352281955495,0.138652008,103.98,2.9856,0.137
0.0032399157621901833,0.132544082,103.98,2.9856,0.131
0.003232584451268789,0.12749015,103.98,2.9856,0.125
0.003224246332419797,0.122023832,103.98,2.9856,0.12
0.0032159511175430134,0.116865768,103.98,2.9856,0.115
0.0032087277394513077,0.112588662,103.98,2.9856,0.11
0.0032005120819331096,0.107952918,103.98,2.9856,0.106
0.0031923383878691143,0.103569079,103.98,2.9856,0.101
0.0031852205765249245,0.099926716,103.98,2.9856,0.098
0.003177124702144559,0.095971262,103.98,2.9856,0.094
0.0031690698779908094,0.092223149,103.98,2.9856,0.09
0.0031620553359683794,0.089103183,103.98,2.9856,0.087
0.0031540766440624505,0.085708865,103.98,2.9856,0.084
0.0031461381154632684,0.08248636,103.98,2.9856,0.08
0.0031382394476698575,0.079425037,103.98,2.9856,0.077
0.003131360576170346,0.076870829,103.98,2.9856,0.075
0.003123535842573794,0.074085699,103.98,2.9856,0.072
0.0031157501168406296,0.071435259,103.98,2.9856,0.07
0.00310896937665164,0.069220325,103.98,2.9856,0.067
0.0031012560086835167,0.066801357,103.98,2.9856,0.065
0.0030935808197989174,0.064217365,103.98,2.9856,0.063
0.003412386964681795,0.317476502,101.61,3.6749,0.316
0.0034030968181044748,0.299134064,101.61,3.6749,0.3
0.0033938571186153065,0.282153315,101.61,3.6749,0.284
0.0033846674564224064,0.266412775,101.61,3.6749,0.269
0.0033755274261603376,0.251803514,101.61,3.6749,0.255
0.0033664366268305,0.238227685,101.61,3.6749,0.241
0.0033573946617424877,0.225597253,101.61,3.6749,0.229
0.0033495226930162453,0.215258579,101.61,3.6749,0.216
0.003340571237681643,0.204193015,101.61,3.6749,0.206
0.003331667499583542,0.193864896,101.61,3.6749,0.196
0.003323915572544457,0.185385937,101.61,3.6749,0.185
0.003315100281783524,0.17628496,101.61,3.6749,0.176
0.003306331625061994,0.16776531,101.61,3.6749,0.168
0.0032976092333058533,0.159782065,101.61,3.6749,0.16
0.003290014805066623,0.153204515,101.61,3.6749,0.154
0.003281378178835111,0.146119699,101.61,3.6749,0.147
0.003272786777941417,0.139463235,101.61,3.6749,0.141
0.0032653061224489797,0.133965454,101.61,3.6749,0.135
0.0032567985670086306,0.128029613,101.61,3.6749,0.129
0.0032483352281955495,0.122438852,101.61,3.6749,0.123
0.0032399157621901833,0.1171688,101.61,3.6749,0.118
0.003232584451268789,0.112802957,101.61,3.6749,0.114
0.003224246332419797,0.108075388,101.61,3.6749,0.109
0.0032159511175430134,0.103609001,101.61,3.6749,0.105
0.0032087277394513077,0.099901316,101.61,3.6749,0.101
0.0032005120819331096,0.095878374,101.61,3.6749,0.097
0.0031923383878691143,0.092069723,101.61,3.6749,0.093
0.0031852205765249245,0.088901965,101.61,3.6749,0.089
0.003177124702144559,0.085458412,101.61,3.6749,0.086
0.0031690698779908094,0.082191898,101.61,3.6749,0.083
0.0031620553359683794,0.079470162,101.61,3.6749,0.08
0.0031540766440624505,0.076506267,101.61,3.6749,0.077
0.0031461381154632684,0.073689588,101.61,3.6749,0.074
0.0031382394476698575,0.071011177,101.61,3.6749,0.072
0.003131360576170346,0.068774442,101.61,3.6749,0.069
0.003123535842573794,0.066333344,101.61,3.6749,0.067
0.0031157501168406296,0.064008161,101.61,3.6749,0.065
0.00310896937665164,0.062063393,101.61,3.6749,0.063
