iter	RMSE
409	0.006142837733
410	0.006134324977
411	0.006119502829
412	0.006104532155
413	0.006093181874
414	0.006073227294
415	0.006063132644
416	0.006050137591
417	0.0060433706
418	0.00602526639
419	0.006018684899
420	0.006005424519
421	0.005996680855
422	0.005989542641
423	0.005977017103
424	0.005966010116
425	0.005952466085
426	0.005935389828
427	0.005926771371
428	0.005916983367
429	0.00590087645
430	0.005890733512
431	0.005880215853
432	0.005869682156
433	0.00586077521
434	0.005846897712
435	0.005829775675
436	0.00581416091
437	0.005798897705
438	0.005791283861
439	0.005780991034
440	0.005767662779
441	0.005755711844
442	0.005749450734
443	0.005739058089
444	0.005731220855
445	0.005719761377
446	0.005708942128
447	0.005704889305
448	0.00569520109
449	0.005685871668
450	0.005673297793
451	0.005667293351
452	0.005658068973
453	0.005644417809
454	0.005633622788
455	0.005624034385
456	0.005614044237
457	0.005608148283
458	0.00560066593
459	0.005594925415
460	0.005591281935
461	0.005582770596
462	0.005576362179
463	0.005572627791
464	0.005568964027
465	0.005561126983
466	0.005550269246
467	0.005541213405
468	0.005528657017
469	0.005515973043
470	0.00550774603
471	0.005499810241
472	0.005491582354
473	0.005483045287
474	0.005470435981
475	0.005461880251
476	0.005446931138
477	0.005432910862
478	0.005421027177
479	0.005415624536
480	0.005412033206
481	0.005406031932
482	0.005394901795
483	0.005389461757
484	0.005379534891
485	0.005370775597
486	0.005362776504
487	0.005356624825
488	0.00535310966
489	0.005338607506
490	0.005326114185
491	0.005315502271
492	0.005309773181
493	0.005301888422
494	0.005292285419
495	0.005285106514
496	0.005281352079
497	0.00527204042
498	0.005265420142
499	0.005255514313
500	0.005240038438
501	0.005229152201
502	0.00522217566
503	0.005208715495
504	0.005198412208
505	0.005191005896
506	0.00518412254
507	0.005177584563
508	0.005167203335
509	0.00515777266
510	0.005153909461
511	0.005138031274
512	0.005131289005
513	0.005122920757
514	0.00511467054
515	0.005109870546
516	0.005102867999
517	0.005096134801
518	0.005091585012
519	0.005081047823
520	0.00507487515
521	0.005063514604
522	0.005057972561
523	0.005051719551
524	0.005048036169
525	0.005034415316
526	0.00502907757
527	0.005014937225
528	0.005005248548
529	0.00499027116
530	0.004983977333
531	0.00497469882
532	0.004968714846
533	0.004962627262
534	0.004950941239
535	0.004938230929
536	0.004924291238
537	0.004915450706
538	0.004903711537
539	0.004894528116
540	0.004884796084
541	0.004876650228
542	0.004870323584
543	0.00485501604
544	0.004846114432
545	0.004834318788
546	0.004827784011
547	0.004821352944
548	0.004810994601
549	0.004802903369
550	0.004796413101
551	0.004788641239
552	0.004783113646
553	0.004775341055
554	0.004765073087
555	0.004757217243
556	0.004750725559
557	0.004742157798
558	0.004733359844
559	0.004726917464
560	0.004718827365
561	0.004711236268
562	0.004702284685
563	0.004696930786
564	0.004691862153
565	0.004688350098
566	0.004679916882
567	0.004668478237
568	0.004663301886
569	0.004655574443
570	0.004652112697
571	0.004644871219
572	0.004638084027
573	0.004632680648
574	0.004628199627
575	0.004614990466
576	0.004609595035
577	0.004604688136
578	0.004595174843
579	0.004591794396
580	0.004586260513
581	0.004579651756
582	0.004575890687
583	0.004572700401
584	0.004563131305
585	0.004556394224
586	0.004549231734
587	0.00453753149
588	0.00452628621
589	0.004518172904
590	0.004513592232
591	0.004507357496
592	0.004500493277
593	0.004492965407
594	0.004486345952
595	0.004479969451
596	0.004473825564
597	0.004466759541
598	0.004458615025
599	0.004451815659
600	0.004445809119
601	0.004438470962
602	0.004432392612
603	0.004425698524
604	0.004418884417
605	0.004413511263
606	0.00441017899
607	0.004404380149
608	0.004399919229
609	0.004394585764
610	0.004390917344
611	0.004385023802
612	0.004374266714
613	0.004365979149
614	0.004362952996
615	0.004357384499
616	0.004354419339
617	0.004348477669
618	0.004340649255
619	0.004337716691
620	0.004332536611
621	0.004327496043
622	0.004321515231
623	0.004316707422
624	0.004308387852
625	0.004302166076
626	0.00429411904
627	0.004289537468
628	0.004284977147
629	0.004277127913
630	0.004273966673
631	0.004269783345
632	0.004262965182
633	0.004255790564
634	0.004251215307
635	0.004246818152
636	0.004243118472
637	0.004238616418
638	0.004235732092
639	0.004232030165
640	0.004223822794
641	0.004221024539
642	0.00421829576
643	0.004207074939
644	0.004203376327
645	0.004200706385
646	0.004193644999
647	0.004190239714
648	0.004187134685
649	0.004181802593
650	0.004176621663
651	0.004174046113
652	0.00416992773
653	0.004158187404
654	0.004153251519
655	0.00414967245
656	0.004144502656
657	0.004141895587
658	0.004133698274
659	0.004131324479
660	0.004127665689
661	0.004123928122
662	0.00411228199
663	0.004108454866
664	0.004104985457
665	0.004100548776
666	0.004095660974
667	0.00408803079
668	0.004082657959
669	0.0040783409
670	0.00407096989
671	0.00406680691
672	0.004065249407
673	0.004056488992
674	0.004048059198
675	0.004040164937
676	0.004037093489
677	0.004028995687
678	0.004021196824
679	0.004015769453
680	0.004013099514
681	0.004007728776
682	0.004002593407
683	0.003997599733
684	0.003993251293
685	0.003987788335
686	0.003980658102
687	0.003970830458
688	0.003961317066
689	0.003956242029
690	0.003950856353
691	0.003940920211
692	0.003932047949
693	0.003924776004
694	0.003920933582
695	0.003915024396
696	0.00391068576
697	0.003908579879
698	0.003904887309
699	0.003900374165
700	0.003894522648
701	0.003887740228
702	0.003883129653
703	0.003880822358
704	0.003872346174
705	0.003869115568
706	0.00386444163
707	0.003860395969
708	0.003858021315
709	0.003855299524
710	0.003853010532
711	0.003848673546
712	0.003845167459
713	0.003838702396
714	0.00383050628
715	0.003827613319
716	0.003822255348
717	0.003819347151
718	0.003809863355
719	0.003805585102
720	0.003800098594
721	0.003796012014
722	0.003794137563
723	0.003787083509
724	0.003784192833
725	0.003780397108
726	0.003774197517
727	0.003771474419
728	0.003765858653
729	0.003760631546
730	0.003756323128
731	0.003748639915
732	0.003746022258
733	0.003742545352
734	0.00373862735
735	0.003733899323
736	0.00373139155
737	0.00372810474
738	0.003725531541
739	0.003722622868
740	0.003720276862
741	0.003715301224
742	0.003711486408
743	0.003708424578
744	0.003702334755
745	0.003699206682
746	0.003696769528
747	0.00368842783
748	0.003686482764
749	0.003682184939
750	0.003679250399
751	0.003676857403
752	0.003674705347
753	0.003668794761
754	0.003665880669
755	0.003663624773
756	0.003660526045
757	0.003657011254
758	0.003654930882
759	0.003652899223
760	0.003649634078
761	0.003645285129
762	0.00364278995
763	0.003634633938
764	0.003631333415
765	0.003626868829
766	0.003621141768
767	0.003618507171
768	0.003611455656
769	0.003606505336
770	0.003600685974
771	0.003596247415
772	0.003594320091
773	0.003592004303
774	0.003584853854
775	0.003582118057
776	0.003577947496
777	0.003575750927
778	0.003571837018
779	0.003567636509
780	0.00356486168
781	0.003561246882
782	0.003553896726
783	0.003551261954
784	0.003547690601
785	0.003544233636
786	0.003542346013
787	0.003540473248
788	0.003538631643
789	0.003534851135
790	0.003531530632
791	0.003528747509
792	0.003523829548
793	0.003519911342
794	0.003514255977
795	0.003510909837
796	0.003507935052
797	0.003505489727
798	0.003503510636
799	0.003499501968
800	0.003496826686
801	0.003493794057
802	0.003489681879
803	0.003486459878
804	0.003482231232
805	0.003479212249
806	0.003476058326
807	0.003470675819
808	0.003465583464
809	0.003463277509
810	0.003460454891
811	0.003458203652
812	0.003456087295
813	0.003454219694
814	0.003452545192
815	0.00344741972
816	0.003443751092
817	0.003440760564
818	0.003437070579
819	0.003434974859
820	0.003427439251
821	0.00342537331
822	0.003421855248
823	0.003419806904
824	0.003416559279
825	0.003409293861
826	0.003404740394
827	0.003401277788
828	0.003396475055
829	0.003393620829
830	0.003391917702
831	0.003386875493
832	0.003384096744
833	0.003382447175
834	0.003380921756
835	0.003378234488
836	0.003375787108
837	0.003370661525
838	0.003366101747
839	0.003363356537
840	0.003361785296
841	0.00336039715
842	0.003356152049
843	0.003353050469
844	0.003348927206
845	0.003342128175
846	0.003339184026
847	0.003336628824
848	0.003334079415
849	0.003331587933
850	0.003329366716
851	0.003327011116
852	0.003325560746
853	0.003322910856
854	0.003318575394
855	0.003313899595
856	0.003310742376
857	0.003307814168
858	0.003306130641
859	0.003300555589
860	0.003296193523
861	0.003293620948
862	0.003291853938
863	0.003287705682
864	0.003284529086
865	0.003281087283
866	0.003279810414
867	0.003276794398
868	0.003272547608
869	0.003270897655
870	0.003266887325
871	0.00326410587
872	0.00326027383
873	0.003254094975
874	0.003251505033
875	0.003247642302
876	0.003244785463
877	0.003243185807
878	0.003241215849
879	0.003238299411
880	0.003234138841
881	0.003231720428
882	0.003229454955
883	0.003227323758
884	0.003224957822
885	0.003222644597
886	0.003220382735
887	0.003217623629
888	0.003213832531
889	0.003211617417
890	0.003205898156
891	0.003203205145
892	0.003201064425
893	0.003197443382
894	0.003193596933
895	0.003191009117
896	0.003188484627
897	0.003185625967
898	0.003183092427
899	0.003180626239
900	0.003176021924
901	0.003173695587
902	0.003168739668
903	0.003163929497
904	0.003160213851
905	0.003158097269
906	0.00315604883
907	0.003153450097
908	0.003150971281
909	0.003146282921
910	0.003139987508
911	0.003134368994
912	0.003130633319
913	0.00312868957
914	0.003126600699
915	0.00312285141
916	0.003119668205
917	0.003118581824
918	0.003113382085
919	0.00311035778
920	0.003105424749
921	0.003099670177
922	0.003097413531
923	0.003095606853
924	0.003093179819
925	0.003090932054
926	0.003086808224
927	0.003083751073
928	0.00308152006
929	0.003080055875
930	0.00307603199
931	0.003073551625
932	0.003071162276
933	0.00307009798
934	0.00306595901
935	0.003061172228
936	0.003056496139
937	0.003052494709
938	0.003049408727
939	0.003047871869
940	0.003043362122
941	0.003040576016
942	0.003036326098
943	0.003031932057
944	0.003030134213
945	0.003027800452
946	0.003025974754
947	0.00302169164
948	0.003017522096
949	0.003014888339
950	0.003012632097
951	0.003008740865
952	0.0030046493
953	0.002999611181
954	0.002994616023
955	0.00299225893
956	0.002987936806
957	0.002985964864
958	0.002983866181
959	0.002981417947
960	0.002979062154
961	0.002976040179
962	0.002971974845
963	0.002970140542
964	0.002967947191
965	0.002965937555
966	0.00296221787
967	0.00295927561
968	0.002955504156
969	0.002951422119
970	0.00294875734
971	0.002945831007
972	0.002943871033
973	0.002940325605
974	0.002937744491
975	0.002934563702
976	0.002929920217
977	0.002927997183
978	0.002926121089
979	0.002924099319
980	0.00292229027
981	0.002918696038
982	0.002915072151
983	0.002912799693
984	0.002909475606
985	0.002906688384
986	0.002901764696
987	0.002899706597
988	0.002896912736
989	0.002893474777
990	0.002891722788
991	0.002889963556
992	0.00288839432
993	0.002886510209
994	0.002884676696
995	0.002879999748
996	0.002875500576
997	0.002871164622
998	0.00286757084
999	0.002865229199
